Skeleton 016:LFTC X,Skeleton 016:LFTC Y,Skeleton 016:LFTC Z
-767.590881,865.866821,-1097.862305
-766.758972,861.371948,-1094.103394
-765.888184,856.958435,-1090.856201
-765.112183,852.705322,-1087.443726
-764.424255,848.133301,-1084.086548
-763.703003,842.779846,-1080.730347
-763.225891,837.977661,-1077.320068
-762.485229,833.513428,-1074.109375
-761.629272,829.257568,-1070.884888
-760.168274,825.033752,-1067.700562
-759.94751,820.603149,-1064.601685
-759.324158,815.964661,-1061.489746
-758.664001,811.269104,-1058.340698
-758.07489,806.505615,-1055.189209
-757.288818,801.46283,-1052.086304
-756.984253,795.054565,-1048.67749
-757.561462,788.077698,-1044.971802
-757.17572,783.814941,-1042.786987
-756.953857,779.173035,-1039.720337
-756.436829,774.819824,-1036.812256
-756.123291,770.584656,-1033.890869
-755.795715,766.213684,-1031.042358
-755.602844,761.745239,-1027.924805
-755.1651,757.55011,-1025.772827
-754.906677,753.229553,-1023.179504
-754.671692,749.093384,-1020.586243
-754.457458,744.532715,-1017.275574
-753.824219,740.598816,-1015.272278
-753.70752,736.261902,-1012.606995
-753.666992,732.408142,-1010.429504
-753.638855,728.501648,-1007.775574
-753.613892,724.27301,-1004.998474
-753.319153,720.419495,-1002.811401
-752.930969,716.566101,-1000.409241
-752.830933,712.629517,-998.170532
-752.632385,708.677368,-995.477173
-752.340759,705.329651,-993.289185
-752.055115,701.780396,-990.938599
-751.808594,698.417053,-988.694092
-751.258728,695.046448,-986.200012
-750.85321,692.155823,-984.163086
-750.542969,688.916504,-981.509521
-750.236633,685.701416,-979.210388
-749.770752,682.691528,-976.726135
-749.582092,679.745239,-974.466125
-749.320312,676.256042,-972.065613
-749.083801,673.336121,-969.610046
-748.75708,670.627319,-967.36261
-748.32312,667.486206,-964.732666
-748.103149,665.130493,-962.03479
-748.093079,662.227661,-959.637695
-747.894714,659.961426,-957.168518
-747.460205,657.768005,-954.636108
-747.183899,655.791748,-952.48053
-746.677673,653.891602,-950.228149
-746.269165,652.173218,-948.061951
-745.732422,650.614014,-945.689819
-745.276184,648.656738,-943.365723
-744.78949,647.233398,-941.300659
-744.25,644.878418,-938.884155
-744.002869,643.50238,-936.959412
-743.416931,641.03479,-934.731812
-743.196411,639.423035,-932.54126
-742.73761,637.105591,-930.010437
-742.508301,635.152466,-927.904968
-742.194092,632.798462,-925.735107
-741.866089,630.800903,-923.836304
-741.44928,628.414368,-921.642212
-740.859253,627.083557,-919.661133
-740.699707,624.404968,-917.652161
-740.168884,623.256348,-915.977783
-739.940186,620.594666,-914.291931
-739.169067,619.782349,-912.719177
-739.399902,617.348755,-910.723145
-738.870178,616.622864,-909.309082
-738.862427,614.792114,-907.370361
-738.607788,614.325195,-905.855225
-738.843872,611.957031,-904.134949
-738.24585,612.135864,-902.558899
-738.448669,610.393555,-901.298828
-738.341736,610.061279,-899.541565
-738.239624,609.035767,-898.038025
-738.341125,608.549377,-896.416077
-738.423706,607.917542,-894.933655
-738.045227,606.969116,-893.537598
-738.261719,605.800049,-891.895142
-738.003357,605.400757,-890.643799
-738.070984,604.529602,-889.291504
-738.216675,604.060913,-887.662598
-738.219177,603.013306,-886.344788
-738.877075,602.259094,-884.898499
-739.385193,601.891235,-883.691589
-739.413696,601.282288,-882.515991
-739.489105,600.0856630000001,-880.753357
-739.564514,598.889038,-878.990723
-739.274048,599.269775,-878.626343
-738.597961,597.835571,-876.992432
-738.737793,597.954895,-876.035522
-739.596497,596.371704,-874.252869
-739.169006,596.725037,-874.144836
-739.037781,595.21106,-872.164917
-738.429626,595.230774,-872.114502
-738.38739,595.300049,-871.5772095
-738.345154,595.369324,-871.039917
-738.413696,594.651306,-870.259705
-738.240051,594.210083,-869.345947
-738.107483,592.199036,-867.651733
-737.978394,592.542358,-867.687744
-737.825195,591.379517,-866.380859
-737.637634,591.88739,-866.677673
-737.49353,590.965332,-865.654114
-737.255554,591.263794,-865.729187
-737.10376,590.561829,-864.827881
-736.164124,590.205322,-864.584839
-736.394592,589.667664,-863.915161
-736.162781,589.790039,-863.625427
-735.931396,589.44873,-863.150391
-735.721375,589.504089,-862.961182
-735.574097,589.300171,-862.54895
-735.457336,589.275085,-862.383972
-734.643677,588.742981,-862.153992
-734.371643,588.677185,-861.799622
-734.232849,588.642578,-861.572388
-734.163757,588.648621,-861.361267
-734.061707,588.641235,-861.137573
-733.995544,588.596008,-860.888855
-733.91748,588.517639,-860.680176
-733.792236,588.465332,-860.371826
-733.767883,588.246582,-860.32428
-733.643585,588.230591,-860.090454
-733.519287,588.2146,-859.856628
-733.371643,588.323547,-859.747437
-733.332336,588.197998,-859.632446
-733.288208,588.223694,-859.545715
-733.182129,588.101685,-859.449158
-733.145325,588.096008,-859.425354
-733.050598,588.087097,-859.356995
-732.947327,588.298889,-859.355164
-732.97229,588.249023,-859.318176
-732.990662,588.383118,-859.351868
-732.940247,588.412598,-859.378662
-732.901978,588.446777,-859.440857
-732.884033,588.502991,-859.517395
-732.848694,588.578186,-859.617859
-732.824341,588.696838,-859.75116
-732.815002,588.784363,-859.905579
-732.832703,588.85675,-860.014771
-732.82843,588.914612,-860.24585
-732.838562,588.905334,-860.326111
-732.851868,589.04834,-860.553589
-732.75647,589.350891,-860.977966
-732.74353,589.383728,-861.107788
-732.691528,589.719727,-861.375854
-732.799561,589.687195,-861.507751
-732.810669,589.864075,-861.755188
-732.817993,589.902344,-861.905762
-732.816833,590.052429,-862.147522
-732.774475,590.303162,-862.360352
-732.809998,590.460449,-862.576599
-732.8703,590.649475,-862.843262
-732.997192,591.052124,-863.240051
-733.098572,591.032715,-863.521606
-733.206421,591.214111,-863.86261
-733.289673,591.322876,-864.161499
-733.355408,591.501831,-864.467224
-733.471802,591.713928,-864.789062
-733.532288,591.819336,-865.050293
-733.656616,592.11792,-865.239075
-733.86554,591.947266,-865.634888
-733.904297,592.373779,-865.790649
-734.056458,592.297241,-865.990051
-734.197754,592.776123,-866.354614
-734.47168,592.778687,-866.582764
-734.803589,592.97644,-867.108643
-735.015564,592.988281,-867.466858
-735.785522,594.462524,-868.609619
-736.61676,593.06311,-869.787231
-736.333496,592.679749,-870.799011
-734.107788,598.033936,-869.789185
-734.039551,599.064331,-870.140625
-734.634583,598.757446,-870.707947
-736.071594,596.304565,-871.222168
-735.66571,598.865295,-871.990356
-735.81427,599.78717,-872.626343
-736.430481,599.127075,-873.638611
-737.5763855,598.7026975,-874.2763365
-738.72229,598.27832,-874.914062
-739.852173,598.454163,-875.51593
-740.515625,598.776917,-876.167786
-740.840698,599.341675,-877.505188
-741.272766,599.680481,-879.081055
-741.723206,600.238586,-880.019104
-742.252991,600.610535,-881.283264
-740.770447,600.513672,-882.255554
-742.691406,601.874939,-884.130066
-743.331787,601.164795,-884.51062
-743.668823,602.523804,-886.194336
-744.301392,603.804504,-888.479797
-744.803101,604.473083,-890.243225
-745.340576,605.742004,-891.852844
-747.040649,607.6922,-894.168335
-747.559082,608.404785,-895.77655
-748.103455,609.712524,-898.021545
-748.971863,611.432922,-900.528687
-749.804016,613.049255,-903.110474
-750.708923,614.42157,-905.378357
-751.205139,616.682922,-907.858826
-752.07843,618.010681,-910.527344
-752.6873475,620.3869935,-913.2456055
-753.296265,622.763306,-915.963867
-754.30658,625.351135,-919.056274
-755.651672,627.613281,-921.815308
-756.321838,630.773254,-924.393005
-756.777466,633.742676,-927.39325
-757.134094,636.421814,-930.307068
-756.910889,638.744324,-932.881714
-757.2540285,642.8572389999999,-936.1336365
-757.597168,646.970154,-939.385559
-758.131104,649.997192,-942.505615
-758.435242,654.071228,-945.805603
-758.674316,657.933716,-949.044434
-758.922241,662.085938,-951.857727
-759.300659,666.165466,-954.49469
-759.749817,670.124023,-957.134094
-760.148865,674.246155,-959.902466
-760.623535,677.894897,-962.767273
-761.256836,681.716736,-966.001831
-761.592773,685.278809,-968.856445
-762.167908,689.29541,-972.450806
-762.482788,692.664307,-975.354797
-763.09729,696.864563,-978.762634
-763.393738,700.396729,-981.292358
-764.140137,705.026917,-984.899963
-764.064392,708.402466,-986.977234
-764.329285,713.284363,-990.247864
-764.772583,717.130005,-992.745789
-765.498779,722.04425,-996.90155
-765.468506,725.741882,-999.177979
-766.49054,731.320251,-1003.565186
-766.004639,734.868408,-1005.328918
-766.666992,741.048279,-1010.192505
-766.355286,744.123718,-1011.370667
-765.985107,749.762573,-1017.579651
-766.417236,754.10144,-1020.734314
-766.404663,759.488586,-1022.944092
-766.94812,764.198181,-1025.578125
-767.096619,769.749573,-1028.092773
-767.35791,774.859131,-1030.468994
-767.538025,780.222656,-1032.909912
-767.954529,785.716797,-1035.484375
-768.292358,791.13501,-1037.925415
-768.730469,796.522156,-1040.369385
-769.089111,801.677124,-1042.747925
-769.674438,806.975037,-1045.303223
-770.168579,812.372437,-1047.811157
-770.547668,817.834351,-1050.180054
-770.894531,823.322327,-1052.755859
-771.2338560000001,828.783417,-1055.415161
-771.573181,834.244507,-1058.074463
-772.233948,839.547485,-1060.841797
-773.10437,844.526245,-1063.678711
-773.507507,849.817322,-1066.50769
-773.966431,855.045288,-1069.44751
-774.503113,860.111206,-1072.218628
-775.246277,865.211975,-1074.992065
-776.216248,869.773438,-1077.982422
-777.006348,874.374573,-1081.067261
-777.642517,878.858887,-1083.983643
-778.497437,883.523621,-1087.022339
-779.276733,887.926636,-1089.899292
-780.065125,892.479553,-1092.780762
-780.865173,896.572266,-1095.655151
-781.729858,900.803711,-1098.900879
-782.536621,904.738098,-1102.002441
-783.400879,908.677673,-1105.279907
-784.297791,912.446472,-1108.396362
-785.346802,916.27179,-1111.511719
-786.207214,919.740967,-1114.716309
-787.017273,922.828979,-1117.874268
-787.860046,925.911621,-1121.18457
-788.858643,928.744202,-1124.581421
-789.830505,931.391479,-1127.871216
-790.539246,933.963013,-1131.260864
-791.669373,936.62738,-1134.431152
-792.622925,938.823792,-1137.126709
-793.265869,941.368225,-1139.421387
-793.227661,943.811401,-1141.089722
-792.70752,945.643005,-1142.086914
-793.579041,947.162354,-1145.400391
-794.701233,948.314026,-1148.896484
-796.135681,949.402954,-1152.60376
-797.50708,950.05603,-1156.787842
-798.931396,950.636963,-1161.427734
-799.76416,951.490356,-1165.743652
-800.81366,952.855591,-1170.244385
-801.772827,955.127991,-1175.368042
-803.20343,957.000793,-1178.755859
-804.079285,957.583191,-1181.856689
-804.979309,957.627625,-1185.274048
-806.039612,957.80719,-1188.733032
-807.047729,957.997192,-1192.141357
-808.035889,958.187073,-1195.445557
-809.084351,958.312317,-1198.258789
-809.975891,958.231323,-1201.064087
-810.747314,958.194458,-1203.995605
-811.449829,958.228027,-1206.353271
-812.261108,958.417908,-1208.788086
-813.018677,958.393005,-1211.11792
-813.630066,958.446167,-1213.127441
-814.081604,958.307617,-1215.148926
-814.629211,958.293762,-1217.098267
-814.867676,958.115967,-1218.91333
-815.17926,958.117676,-1221.007324
-815.493042,957.980774,-1222.980957
-816.033752,957.982117,-1225.290527
-816.381104,957.982056,-1227.19751
-816.69043,957.852844,-1229.270386
-816.851318,957.740662,-1231.062744
-817.070923,957.552429,-1232.94751
-817.487061,957.467224,-1234.947876
-817.792603,957.417419,-1236.794067
-818.185608,957.519104,-1238.695679
-818.447021,957.756104,-1240.501099
-818.802551,957.723267,-1242.255615
-819.163574,957.459778,-1243.763306
-819.418884,957.23291,-1244.954956
-819.755615,956.871155,-1246.38208
-820.07196,956.505188,-1247.800293
-820.285645,956.204529,-1248.843262
-820.886658,956.311523,-1250.305176
-821.098877,956.361206,-1251.46936
-821.138733,956.34375,-1252.388794
-821.117493,956.316284,-1253.284424
-821.271057,956.520874,-1254.463989
-821.650574,956.746094,-1255.993042
-821.711975,956.864014,-1257.006348
-821.689636,957.121582,-1257.52124
-821.82196,957.419373,-1258.270264
-821.988098,957.698181,-1259.121826
-822.093018,957.965332,-1260.008545
-822.171936,958.118408,-1260.82312
-822.325256,958.115601,-1261.533081
-822.498901,957.961853,-1262.127441
-822.610352,957.915344,-1262.686157
-822.704773,957.949829,-1263.31604
-822.828064,957.991577,-1263.921021
-822.936035,958.021851,-1264.576416
-823.025452,957.950439,-1265.138306
-823.075012,957.826416,-1265.561646
-823.187622,957.670532,-1265.917114
-823.234375,957.563354,-1266.26001
-823.219116,957.550903,-1266.595337
-823.195374,957.506714,-1266.88855
-823.135254,957.363892,-1267.119507
-823.046814,957.233398,-1267.333008
-822.9776,957.179565,-1267.47522
-822.894836,957.197327,-1267.514526
-822.86676,957.242676,-1267.552002
-822.795288,957.316528,-1267.394043
-822.654785,957.317688,-1267.369263
-822.517944,957.203247,-1267.431641
-822.427185,957.303101,-1267.267212
-822.321289,957.453979,-1267.24353
-822.263611,957.358154,-1267.013428
-822.217712,957.23999,-1266.705811
-822.03064,957.270813,-1266.341797
-821.831116,957.264771,-1265.970215
-821.620667,957.277954,-1265.553711
-821.328125,957.33075,-1265.139282
-821.030029,957.194519,-1264.607422
-820.779968,957.076233,-1263.943237
-820.558655,956.970276,-1263.18335
-820.304016,957.010193,-1262.474487
-820.052612,957.113159,-1261.794922
-819.791626,957.257202,-1261.123291
-819.482605,957.125366,-1260.271729
-819.15387,956.890564,-1259.394653
-818.871155,956.668945,-1258.408569
-818.47467,956.621277,-1257.430664
-818.054565,956.764648,-1256.343262
-817.678284,956.929993,-1255.240967
-817.312378,957.022949,-1254.11438
-816.90979,956.978394,-1253.006348
-816.578552,956.875916,-1251.779663
-816.301514,956.829285,-1250.377563
-815.729919,956.657471,-1248.953857
-815.327393,956.692444,-1247.208374
-814.838867,956.589539,-1245.690552
-814.356201,956.641724,-1244.105103
-813.698975,956.69519,-1242.4646
-813.085205,956.687805,-1240.581421
-812.631775,956.648682,-1238.77832
-812.05365,956.37793,-1236.759888
-811.393188,956.305908,-1234.698364
-810.614441,956.24292,-1232.628662
-809.755249,956.032776,-1230.689941
-809.288208,956.176086,-1228.700195
-808.431335,955.623779,-1226.359497
-807.608643,955.329956,-1224.084595
-806.993652,955.371277,-1221.745239
-806.252991,955.17749,-1219.362427
-805.367615,954.780945,-1216.888672
-804.602417,954.55011,-1214.296387
-804.009094,954.591675,-1212.035156
-803.197754,953.782288,-1209.216553
-802.476929,953.412903,-1206.589478
-801.810608,953.287048,-1203.983765
-800.841614,952.738708,-1201.183105
-800.051758,952.533875,-1198.38208
-799.228027,952.542908,-1195.662109
-798.422791,952.285645,-1192.789673
-797.657959,951.799805,-1189.780762
-796.963562,951.5495,-1187.030884
-796.024353,950.703796,-1183.915039
-794.975098,950.55835,-1181.1521
-794.00946,950.390442,-1178.197754
-792.923645,949.632751,-1175.298096
-792.184937,949.212036,-1172.665771
-791.138245,947.892822,-1169.335449
-790.310913,947.222595,-1166.617432
-789.306702,945.903992,-1163.531128
-788.300903,945.186829,-1160.581299
-787.361023,943.999207,-1157.561035
-786.203491,942.400146,-1154.482544
-785.388062,941.257874,-1151.668945
-784.215515,939.183716,-1148.661621
-783.467834,937.72699,-1145.671753
-782.591125,935.85437,-1142.579224
-781.284241,934.186951,-1139.66748
-780.366516,932.243713,-1136.80542
-779.209778,930.249268,-1133.904785
-778.220703,927.82196,-1130.991821
-777.2629394999999,925.439758,-1128.25708
-776.305176,923.057556,-1125.522339
-775.437256,920.888611,-1122.932983
-774.25708,918.358093,-1120.506348
-773.410583,915.795044,-1117.903809
-772.359741,912.994019,-1115.448975
-771.312439,910.008118,-1112.984985
-770.493469,906.952576,-1110.618774
-769.474792,904.138123,-1108.47583
-768.500183,900.972229,-1105.916748
-767.639954,898.17688,-1103.981567
-766.683228,895.320923,-1102.030884
-765.605713,892.059937,-1099.838501
-764.70166,888.731201,-1098.084839
-763.902954,885.590515,-1096.048706
-762.914551,882.195984,-1093.981934
-761.737549,878.435181,-1091.962158
-760.737,874.282043,-1089.582397
-760.139221,870.074829,-1087.694946
-759.475586,866.183594,-1085.674683
-758.708984,862.338745,-1083.861206
-757.927246,858.664917,-1082.033813
-756.966064,854.683655,-1080.210449
-756.320801,850.630066,-1078.341797
-755.307068,846.194702,-1076.241211
-754.410706,841.788635,-1074.485718
-753.690247,837.795349,-1072.454712
-753.136658,833.858459,-1070.405518
-752.404663,829.531372,-1068.586792
-751.722412,824.879395,-1066.358521
-752.007568,818.9505,-1063.458618
-751.024902,813.603821,-1061.535156
-750.248962,808.963898,-1059.4228515
-749.473022,804.323975,-1057.310547
-748.664001,799.940735,-1054.918579
-748.012695,795.906982,-1052.558716
-747.323853,791.601807,-1050.050781
-746.429688,787.693054,-1047.68689
-745.428894,783.858215,-1045.240112
-744.781799,780.015869,-1043.12915
-744.065918,776.479736,-1040.758423
-743.52771,772.451599,-1038.0
-742.857971,768.920044,-1035.708984
-741.974731,765.15918,-1033.212769
-741.099548,762.215149,-1030.83667
-740.35498,758.333313,-1028.181274
-739.407593,755.079529,-1025.723755
-738.710754,751.796936,-1023.213867
-738.043762,748.612122,-1020.439636
-737.434753,745.419189,-1017.774231
-736.572449,743.104309,-1015.11969
-736.496948,739.951172,-1012.51532
-734.840698,736.994751,-1009.370117
-734.033813,734.576111,-1006.460999
-733.433655,731.552307,-1003.357544
-732.493866,728.972351,-1000.57666
-731.554077,726.392395,-997.795776
-730.929749,723.234802,-994.939209
-729.278503,721.585327,-992.264526
-728.538513,718.077087,-989.018738
-727.35498,716.413757,-986.544617
-727.15271,712.781006,-983.235779
-725.437012,711.151184,-980.748291
-724.744507,707.797729,-977.587036
-723.349121,705.547485,-975.093384
